Lopunny / Froslass,1185.1,Fezandipiti / Alakazam,1052.1
Lopunny / Dudunsparce,1032.3,Meowth / Latias,875.6
Hydrapple / Teal Mask Ogerpon,1136.8,Fezandipiti / Alakazam,918.9
Cynthia's Garchomp / Cynthia's Gabite,1105.3,Lucario / Hariyama,857.5
Fezandipiti / Alakazam,941.6,Lopunny / Froslass,913.0
Fezandipiti / Alakazam,1061.7,Kangaskhan / Teal Mask Ogerpon,1169.7
Marnie's Grimmsnarl / Marnie's Morgrem,1074.1,Kangaskhan / Latias,1162.5
Fezandipiti / Alakazam,1120.8,Marnie's Grimmsnarl / Marnie's Morgrem,960.8
Fezandipiti / Alakazam,959.1,Marnie's Grimmsnarl / Marnie's Morgrem,1037.2
Marnie's Grimmsnarl / Marnie's Morgrem,1046.9,Kangaskhan / Team Rocket's Kangaskhan,1028.4
Meowth / Latias,875.6,Teal Mask Ogerpon / Hero’s Cape,980.8
Lucario / Riolu,1049.2,Fezandipiti / Alakazam,987.5
Cynthia's Garchomp / Cynthia's Gabite,1105.3,Marnie's Grimmsnarl / Marnie's Morgrem,969.6
Fezandipiti / Alakazam,1061.7,Venusaur / Kangaskhan,998.3
Kangaskhan / Teal Mask Ogerpon,1169.7,Fezandipiti / Alakazam,1052.1
Marnie's Grimmsnarl / Marnie's Morgrem,1111.6,Fezandipiti / Alakazam,1061.7
Dragapult / Blaziken,881.6,Fezandipiti / Rillaboom,941.6
Kangaskhan / Teal Mask Ogerpon,1169.7,Marnie's Grimmsnarl / Marnie's Morgrem,1074.1
Marnie's Grimmsnarl / Marnie's Morgrem,1074.1,Dragapult / Meowth,1054.7
Lopunny / Froslass,1117.5,Marnie's Grimmsnarl / Marnie's Morgrem,1111.6
Fezandipiti / Alakazam,959.1,Kangaskhan / Crustle,978.3
Marnie's Grimmsnarl / Marnie's Morgrem,1046.9,Kangaskhan / Crustle,978.3
Dragapult / Meowth,1006.7,Meowth / Latias,875.6
Lucario / Riolu,1049.2,Kangaskhan / Crustle,1063.2
Cynthia's Garchomp / Cynthia's Gabite,1105.3,Fezandipiti / Alakazam,881.7
Marnie's Grimmsnarl / Marnie's Morgrem,1025.2,Kangaskhan / Cornerstone Mask Ogerpon,982.1
Lopunny / Froslass,913.0,Fezandipiti / Alakazam,1052.1
Fezandipiti / Alakazam,884.0,Fezandipiti / Alakazam,1061.7
Marnie's Grimmsnarl / Marnie's Morgrem,1005.8,Marnie's Grimmsnarl / Marnie's Morgrem,1002.9
Marnie's Grimmsnarl / Marnie's Morgrem,889.9,Dragapult / Meowth,1089.9
Fezandipiti / Alakazam,941.6,Fezandipiti / Alakazam,959.1
Lucario / Riolu,1049.2,Dragapult / Meowth,884.6
Thwackey / Dipplin,1051.0,Cynthia's Garchomp / Cynthia's Gabite,1105.3
Thwackey / Seaking,761.5,Teal Mask Ogerpon / Hero’s Cape,1008.0
Kangaskhan / Crustle,1019.6,Kangaskhan / Cornerstone Mask Ogerpon,982.1
Fezandipiti / Alakazam,1052.1,Kangaskhan / Crustle,750.4
Fezandipiti / Alakazam,1052.1,Fezandipiti / Alakazam,1061.7
Fezandipiti / Alakazam,959.1,Marnie's Grimmsnarl / Marnie's Morgrem,1005.8
Kangaskhan / Cornerstone Mask Ogerpon,157.9,Marnie's Grimmsnarl / Marnie's Morgrem,1136.8
Fezandipiti / Rillaboom,941.6,Fezandipiti / Alakazam,965.9
Fezandipiti / Alakazam,959.1,Lopunny / Froslass,967.2
Lucario / Riolu,1049.2,Teal Mask Ogerpon / Tapu Bulu,1056.8
Fezandipiti / Alakazam,1061.7,Hydrapple / Teal Mask Ogerpon,1136.8
Marnie's Grimmsnarl / Marnie's Morgrem,1005.8,Lucario / Hariyama,991.1
Fezandipiti / Alakazam,1052.1,Fezandipiti / Alakazam,1006.4
Thwackey / Dipplin,1075.3,Fezandipiti / Alakazam,1055.1
Dragapult / Meowth,1104.0,Lopunny / Teal Mask Ogerpon,999.2
Lopunny / Froslass,1063.2,Lopunny / Froslass,1084.1
Lucario / Hariyama,964.9,Lopunny / Teal Mask Ogerpon,999.2
Kangaskhan / Team Rocket's Kangaskhan,1028.4,Fezandipiti / Alakazam,917.8
Teal Mask Ogerpon / Hero’s Cape,1008.0,Cynthia's Garchomp / Cynthia's Gabite,1105.3
Marnie's Grimmsnarl / Marnie's Morgrem,1046.9,Fezandipiti / Alakazam,959.1
Marnie's Grimmsnarl / Marnie's Morgrem,1074.1,Fezandipiti / Alakazam,895.8
Lopunny / Dudunsparce,913.4,Fezandipiti / Alakazam,917.8
Fezandipiti / Alakazam,911.8,Marnie's Grimmsnarl / Marnie's Morgrem,1046.9
Fezandipiti / Alakazam,959.1,Lopunny / Dudunsparce,954.6
Fezandipiti / Alakazam,959.1,Fezandipiti / Alakazam,989.2
Lucario / Riolu,1049.2,Dragapult / Meowth,1054.7
Cynthia's Garchomp / Cynthia's Gabite,982.7,Cynthia's Garchomp / Cynthia's Gabite,1105.3
Marnie's Grimmsnarl / Marnie's Morgrem,966.5,Kangaskhan / Cornerstone Mask Ogerpon,982.1
Thwackey / Seaking,761.5,Marnie's Grimmsnarl / Marnie's Morgrem,1025.2
Fezandipiti / Alakazam,1061.7,Dragapult / Meowth,920.9
Thwackey / Dipplin,1075.3,Fezandipiti / Alakazam,1052.1
Marnie's Grimmsnarl / Marnie's Morgrem,1005.8,Lopunny / Froslass,913.0
Marnie's Grimmsnarl / Marnie's Morgrem,1036.7,Fezandipiti / Alakazam,975.9
Meganium / Hydrapple,554.2,Marnie's Grimmsnarl / Marnie's Morgrem,1074.1
Marnie's Grimmsnarl / Marnie's Morgrem,1014.7,Kangaskhan / Crustle,920.6
Fezandipiti / Alakazam,966.1,Marnie's Grimmsnarl / Marnie's Morgrem,1066.9
Fezandipiti / Alakazam,959.1,Marnie's Grimmsnarl / Marnie's Morgrem,1036.7
Marnie's Grimmsnarl / Marnie's Morgrem,1046.9,Kangaskhan / Crustle,981.5
Fezandipiti / Alakazam,1030.4,Lucario / Riolu,1049.2
Marnie's Grimmsnarl / Marnie's Morgrem,1037.2,Team Rocket's Mewtwo / Team Rocket's Spidops,865.8
Cynthia's Garchomp / Cynthia's Gabite,1105.3,Marnie's Grimmsnarl / Marnie's Morgrem,1015.3
Lopunny / Froslass,1023.0,Thwackey / Seaking,761.5
Kangaskhan / Cornerstone Mask Ogerpon,982.1,Lopunny / Teal Mask Ogerpon,999.2
Marnie's Grimmsnarl / Marnie's Morgrem,1111.6,Fezandipiti / Alakazam,1061.7
Fezandipiti / Alakazam,1035.2,Fezandipiti / Alakazam,1052.1
Teal Mask Ogerpon / Hero’s Cape,951.7,Marnie's Grimmsnarl / Marnie's Morgrem,1027.6
Marnie's Grimmsnarl / Marnie's Morgrem,1014.7,Kangaskhan / Crustle,923.3
Cynthia's Garchomp / Cynthia's Gabite,1105.3,Fezandipiti / Alakazam,917.8
Fezandipiti / Alakazam,959.1,Lopunny / Dudunsparce,913.4
Marnie's Grimmsnarl / Marnie's Morgrem,1039.5,Lucario / Riolu,1049.2
Dragapult / Meowth,1047.2,Lopunny / Froslass,1023.0
Lopunny / Froslass,963.8,Kangaskhan / Cornerstone Mask Ogerpon,982.1
Lopunny / Froslass,1049.2,Kangaskhan / Crustle,992.2
Kangaskhan / Cornerstone Mask Ogerpon,1081.7,Fezandipiti / Alakazam,1052.1
Marnie's Grimmsnarl / Marnie's Morgrem,1014.7,Lopunny / Froslass,997.9
Marnie's Grimmsnarl / Marnie's Morgrem,963.3,Fezandipiti / Alakazam,1055.1
Lopunny / Froslass,1023.0,Fezandipiti / Alakazam,959.1
Lopunny / Froslass,913.0,Marnie's Grimmsnarl / Marnie's Morgrem,1046.9
Lucario / Riolu,1049.2,Marnie's Grimmsnarl / Marnie's Morgrem,1002.9
Lopunny / Froslass,1023.0,Kangaskhan / Cornerstone Mask Ogerpon,982.1
Thwackey / Seaking,761.5,Marnie's Grimmsnarl / Marnie's Morgrem,903.0
Marnie's Grimmsnarl / Marnie's Morgrem,1022.6,Fezandipiti / Alakazam,1061.7
Marnie's Grimmsnarl / Marnie's Morgrem,1134.4,Fezandipiti / Alakazam,1052.1
Marnie's Grimmsnarl / Marnie's Morgrem,1134.4,Marnie's Grimmsnarl / Marnie's Morgrem,1002.9
Dragapult / Dudunsparce,1040.5,Kangaskhan / Cornerstone Mask Ogerpon,982.1
Cynthia's Garchomp / Cynthia's Gabite,1105.3,Lopunny / Froslass,963.1
Fezandipiti / Alakazam,906.9,Cynthia's Garchomp / Cynthia's Gabite,1030.4
Marnie's Grimmsnarl / Marnie's Morgrem,975.5,Fezandipiti / Alakazam,959.1
Lopunny / Froslass,1117.5,Thwackey / Seaking,761.5
Fezandipiti / Alakazam,1035.4,Fezandipiti / Alakazam,966.1
Team Rocket's Mewtwo / Team Rocket's Spidops,1004.4,Fezandipiti / Alakazam,1061.7
Marnie's Grimmsnarl / Marnie's Morgrem,1014.7,Marnie's Grimmsnarl / Marnie's Morgrem,1022.6
Marnie's Grimmsnarl / Marnie's Morgrem,1134.4,Lopunny / Froslass,600.0
Marnie's Grimmsnarl / Marnie's Morgrem,1040.4,Marnie's Grimmsnarl / Marnie's Morgrem,973.6
Marnie's Grimmsnarl / Marnie's Morgrem,1014.7,Lucario / Riolu,1049.2
Marnie's Grimmsnarl / Marnie's Morgrem,1026.1,Marnie's Grimmsnarl / Marnie's Morgrem,1005.8
Lopunny / Teal Mask Ogerpon,974.8,Fezandipiti / Alakazam,1061.7
Fezandipiti / Alakazam,1189.4,Lucario / Hariyama,1203.5
Dragapult / Meowth,1104.0,Fezandipiti / Alakazam,906.9
Lopunny / Froslass,1117.5,Marnie's Grimmsnarl / Marnie's Morgrem,1014.7
Fezandipiti / Alakazam,959.1,Marnie's Grimmsnarl / Marnie's Morgrem,945.6
Kangaskhan / Latias,1162.5,Lucario / Riolu,1049.2
Cynthia's Garchomp / Cynthia's Gabite,1105.3,Fezandipiti / Alakazam,1047.2
Marnie's Grimmsnarl / Marnie's Morgrem,1134.4,Team Rocket's Mewtwo / Team Rocket's Spidops,1004.4
Fezandipiti / Alakazam,1053.9,Lopunny / Froslass,967.2
Fezandipiti / Alakazam,1061.7,Fezandipiti / Alakazam,1017.2
Marnie's Grimmsnarl / Marnie's Morgrem,974.2,Fezandipiti / Alakazam,1099.6
Kangaskhan / Crustle,1063.2,Fezandipiti / Alakazam,906.9
Marnie's Grimmsnarl / Marnie's Morgrem,1002.4,Fezandipiti / Alakazam,959.1
Marnie's Grimmsnarl / Marnie's Morgrem,1046.9,Lopunny / Froslass,998.5
Lucario / Riolu,1049.2,Marnie's Grimmsnarl / Marnie's Morgrem,1040.4
Cynthia's Garchomp / Cynthia's Gabite,1105.3,Marnie's Grimmsnarl / Marnie's Morgrem,1039.0
Thwackey / Seaking,761.5,Lucario / Hariyama,964.9
Marnie's Grimmsnarl / Marnie's Morgrem,1134.4,Marnie's Grimmsnarl / Marnie's Morgrem,1025.2
Fezandipiti / Alakazam,694.0,Lopunny / Froslass,913.0
Kangaskhan / Cornerstone Mask Ogerpon,157.9,Marnie's Grimmsnarl / Marnie's Morgrem,946.5
Fezandipiti / Alakazam,1120.8,Marnie's Grimmsnarl / Marnie's Morgrem,959.2
Fezandipiti / Alakazam,1061.7,Lopunny / Froslass,1117.5
Marnie's Grimmsnarl / Marnie's Morgrem,1046.9,Fezandipiti / Alakazam,966.1
Marnie's Grimmsnarl / Marnie's Morgrem,1014.7,Fezandipiti / Alakazam,975.9
Team Rocket's Mewtwo / Team Rocket's Spidops,1004.4,Fezandipiti / Alakazam,959.1
Dragapult / Meowth,1104.0,Marnie's Grimmsnarl / Marnie's Morgrem,1046.9
Lucario / Riolu,1049.2,Fezandipiti / Alakazam,1017.2
Cynthia's Garchomp / Cynthia's Gabite,1105.3,Dragapult / Dudunsparce,1040.5
Fezandipiti / Alakazam,1035.2,Lopunny / Froslass,1023.0
Marnie's Grimmsnarl / Marnie's Morgrem,1134.4,Marnie's Grimmsnarl / Marnie's Morgrem,1022.6
Cynthia's Garchomp / Cynthia's Gabite,1105.3,Marnie's Grimmsnarl / Marnie's Morgrem,1099.5
Marnie's Grimmsnarl / Marnie's Morgrem,981.3,Kangaskhan / Cornerstone Mask Ogerpon,982.1
Fezandipiti / Alakazam,694.0,Marnie's Grimmsnarl / Marnie's Morgrem,1014.7
Marnie's Grimmsnarl / Marnie's Morgrem,963.3,Marnie's Grimmsnarl / Marnie's Morgrem,1015.3
Marnie's Grimmsnarl / Marnie's Morgrem,969.6,Fezandipiti / Alakazam,959.1
Marnie's Grimmsnarl / Marnie's Morgrem,1046.9,Marnie's Grimmsnarl / Marnie's Morgrem,956.7
Cynthia's Garchomp / Cynthia's Gabite,1105.3,Marnie's Grimmsnarl / Marnie's Morgrem,973.6
Lopunny / Lillie’s Clefairy,801.5,Marnie's Grimmsnarl / Marnie's Morgrem,978.8
Thwackey / Seaking,761.5,Fezandipiti / Alakazam,1030.4
Hydrapple / Teal Mask Ogerpon,1166.1,Lopunny / Froslass,1110.2
Fezandipiti / Alakazam,1047.2,Marnie's Grimmsnarl / Marnie's Morgrem,600.0
Marnie's Grimmsnarl / Marnie's Morgrem,1074.1,Teal Mask Ogerpon / Hero’s Cape,990.9
Dragapult / Meowth,884.6,Fezandipiti / Alakazam,966.1
Marnie's Grimmsnarl / Marnie's Morgrem,1014.7,Thwackey / Dipplin,1075.3
Marnie's Grimmsnarl / Marnie's Morgrem,1039.0,Fezandipiti / Alakazam,959.1
Marnie's Grimmsnarl / Marnie's Morgrem,600.0,Lucario / Riolu,1049.2
Fezandipiti / Alakazam,1052.1,Marnie's Grimmsnarl / Marnie's Morgrem,1046.9
Dragapult / Meowth,920.9,Cynthia's Garchomp / Cynthia's Gabite,1105.3
Lopunny / Lillie’s Clefairy,801.5,Thwackey / Seaking,761.5
Marnie's Grimmsnarl / Marnie's Morgrem,1134.4,Marnie's Grimmsnarl / Marnie's Morgrem,1051.2
Lopunny / Froslass,966.1,Thwackey / Seaking,761.5
Marnie's Grimmsnarl / Marnie's Morgrem,974.2,Fezandipiti / Alakazam,1047.2
Marnie's Grimmsnarl / Marnie's Morgrem,1074.1,Kangaskhan / Crustle,1066.9
Marnie's Grimmsnarl / Marnie's Morgrem,1014.7,Fezandipiti / Alakazam,1056.9
Teal Mask Ogerpon / Hero’s Cape,1025.5,Marnie's Grimmsnarl / Marnie's Morgrem,1046.9
Lucario / Riolu,1049.2,Lopunny / Froslass,1185.1
Alakazam / Kadabra,1056.8,Cynthia's Garchomp / Cynthia's Gabite,1105.3
Marnie's Grimmsnarl / Marnie's Morgrem,1134.4,Cynthia's Garchomp / Cynthia's Gabite,982.7
Marnie's Grimmsnarl / Marnie's Morgrem,1039.0,Kangaskhan / Cornerstone Mask Ogerpon,972.0
Kangaskhan / Latias,1081.7,Marnie's Grimmsnarl / Marnie's Morgrem,974.2
Marnie's Grimmsnarl / Marnie's Morgrem,1134.4,Marnie's Grimmsnarl / Marnie's Morgrem,1074.1
Marnie's Grimmsnarl / Marnie's Morgrem,963.3,Fezandipiti / Alakazam,1037.9
Lopunny / Froslass,1185.1,Marnie's Grimmsnarl / Marnie's Morgrem,1014.7
Fezandipiti / Alakazam,1013.1,Marnie's Grimmsnarl / Marnie's Morgrem,1046.9
Kangaskhan / Latias,1162.5,Marnie's Grimmsnarl / Marnie's Morgrem,1134.4
Fezandipiti / Alakazam,1006.4,Marnie's Grimmsnarl / Marnie's Morgrem,1134.4
Cynthia's Garchomp / Cynthia's Gabite,1105.3,Marnie's Grimmsnarl / Marnie's Morgrem,1055.1
Lucario / Riolu,1049.2,Lopunny / Froslass,1088.1
Marnie's Grimmsnarl / Marnie's Morgrem,1002.9,Marnie's Grimmsnarl / Marnie's Morgrem,974.2
Marnie's Grimmsnarl / Marnie's Morgrem,1099.5,Marnie's Grimmsnarl / Marnie's Morgrem,1074.1
Marnie's Grimmsnarl / Marnie's Morgrem,1014.7,Marnie's Grimmsnarl / Marnie's Morgrem,945.9
Marnie's Grimmsnarl / Marnie's Morgrem,963.3,Marnie's Grimmsnarl / Marnie's Morgrem,971.6
Marnie's Grimmsnarl / Marnie's Morgrem,1046.9,Marnie's Grimmsnarl / Marnie's Morgrem,932.0
Fezandipiti / Alakazam,959.1,Kangaskhan / Crustle,924.1
Lucario / Riolu,1049.2,Lopunny / Froslass,963.8
Cynthia's Garchomp / Cynthia's Gabite,1105.3,Lopunny / Froslass,920.9
Marnie's Grimmsnarl / Marnie's Morgrem,1039.5,Lopunny / Froslass,1054.9
Fezandipiti / Alakazam,959.1,Arboliva / Teal Mask Ogerpon,1013.7
Fezandipiti / Rillaboom,941.6,Lopunny / Froslass,879.9
Marnie's Grimmsnarl / Marnie's Morgrem,963.3,Marnie's Grimmsnarl / Marnie's Morgrem,949.0
Cynthia's Garchomp / Cynthia's Gabite,1105.3,Kangaskhan / Crustle,961.3
Lucario / Riolu,1049.2,Lopunny / Froslass,1185.1
Fezandipiti / Alakazam,1047.2,Lopunny / Froslass,913.0
Marnie's Grimmsnarl / Marnie's Morgrem,1046.9,Lopunny / Dudunsparce,946.8
Marnie's Grimmsnarl / Marnie's Morgrem,1025.2,Fezandipiti / Alakazam,959.1
Fezandipiti / Alakazam,959.1,Fezandipiti / Alakazam,1030.4
Lopunny / Froslass,949.3,Meganium / Hydrapple,554.2
Marnie's Grimmsnarl / Marnie's Morgrem,932.0,Fezandipiti / Alakazam,1047.2
Marnie's Grimmsnarl / Marnie's Morgrem,963.3,Marnie's Grimmsnarl / Marnie's Morgrem,1002.4
Marnie's Grimmsnarl / Marnie's Morgrem,1066.9,Marnie's Grimmsnarl / Marnie's Morgrem,1014.7
Arboliva / Teal Mask Ogerpon,1082.7,Lucario / Riolu,1049.2
Cynthia's Garchomp / Cynthia's Gabite,1105.3,Dragapult / Meowth,1104.0
Marnie's Grimmsnarl / Marnie's Morgrem,961.1,Teal Mask Ogerpon / Hero’s Cape,631.9
Marnie's Grimmsnarl / Marnie's Morgrem,995.9,Fezandipiti / Alakazam,1047.2
Marnie's Grimmsnarl / Marnie's Morgrem,1074.1,Marnie's Grimmsnarl / Marnie's Morgrem,953.9
Marnie's Grimmsnarl / Marnie's Morgrem,1014.7,Lopunny / Froslass,963.8
Venusaur / Kangaskhan,998.3,Marnie's Grimmsnarl / Marnie's Morgrem,963.3
Lopunny / Dudunsparce,913.4,Marnie's Grimmsnarl / Marnie's Morgrem,1046.9
Lopunny / Lillie’s Clefairy,801.5,Fezandipiti / Alakazam,959.1
Lucario / Riolu,1049.2,Kangaskhan / Latias,1162.5
Marnie's Grimmsnarl / Marnie's Morgrem,1015.3,Cynthia's Garchomp / Cynthia's Gabite,1105.3
Cynthia's Garchomp / Cynthia's Gabite,1082.7,Kangaskhan / Cornerstone Mask Ogerpon,982.1
Lucario / Hariyama,857.5,Marnie's Grimmsnarl / Marnie's Morgrem,1078.0
Marnie's Grimmsnarl / Marnie's Morgrem,1074.1,Marnie's Grimmsnarl / Marnie's Morgrem,974.1
Dragapult / Meowth,1089.9,Marnie's Grimmsnarl / Marnie's Morgrem,1014.7
Marnie's Grimmsnarl / Marnie's Morgrem,1056.9,Marnie's Grimmsnarl / Marnie's Morgrem,963.3
Fezandipiti / Alakazam,969.0,Marnie's Grimmsnarl / Marnie's Morgrem,988.6
Fezandipiti / Alakazam,959.1,Fezandipiti / Alakazam,987.5
Lopunny / Froslass,967.2,Lucario / Riolu,1049.2
Dragapult / Meowth,1089.9,Dragapult / Meowth,884.6
Marnie's Grimmsnarl / Marnie's Morgrem,1099.5,Cynthia's Garchomp / Cynthia's Gabite,1105.3
Marnie's Grimmsnarl / Marnie's Morgrem,974.2,Alakazam / Kadabra,1056.8
Fezandipiti / Alakazam,1035.4,Lopunny / Froslass,879.9
Fezandipiti / Alakazam,1047.2,Crustle / Dwebble,950.2
Marnie's Grimmsnarl / Marnie's Morgrem,1022.6,Marnie's Grimmsnarl / Marnie's Morgrem,1074.1
Marnie's Grimmsnarl / Marnie's Morgrem,963.3,Kangaskhan / Crustle,981.5
Marnie's Grimmsnarl / Marnie's Morgrem,1078.2,Marnie's Grimmsnarl / Marnie's Morgrem,1014.7
Marnie's Grimmsnarl / Marnie's Morgrem,1046.9,Lopunny / Teal Mask Ogerpon,974.8
Marnie's Grimmsnarl / Marnie's Morgrem,1005.8,Fezandipiti / Alakazam,1006.4
Teal Mask Ogerpon / Hero’s Cape,1035.5,Lucario / Riolu,1049.2
Fezandipiti / Alakazam,1120.8,Lopunny / Teal Mask Ogerpon,929.4
Lucario / Hariyama,857.5,Fezandipiti / Alakazam,1006.4
Fezandipiti / Alakazam,1047.2,Marnie's Grimmsnarl / Marnie's Morgrem,1046.9
Cynthia's Garchomp / Cynthia's Gabite,913.4,Marnie's Grimmsnarl / Marnie's Morgrem,1074.1
Marnie's Grimmsnarl / Marnie's Morgrem,1014.7,Fezandipiti / Alakazam,1034.0
Dragapult / Meowth,1047.2,Marnie's Grimmsnarl / Marnie's Morgrem,963.3
Fezandipiti / Rillaboom,941.6,Marnie's Grimmsnarl / Marnie's Morgrem,1046.9
Dragapult / Meowth,920.9,Lucario / Riolu,1049.2
Fezandipiti / Alakazam,969.4,Marnie's Grimmsnarl / Marnie's Morgrem,1051.2
Lopunny / Dudunsparce,1029.4,Fezandipiti / Alakazam,987.1
Kangaskhan / Cornerstone Mask Ogerpon,972.0,Lucario / Hariyama,857.5
Fezandipiti / Alakazam,1047.2,Marnie's Grimmsnarl / Marnie's Morgrem,974.2
Marnie's Grimmsnarl / Marnie's Morgrem,1074.1,Fezandipiti / Alakazam,966.1
Fezandipiti / Alakazam,1047.2,Lopunny / Froslass,997.9
Fezandipiti / Alakazam,969.0,Venusaur / Kangaskhan,998.3
Lucario / Riolu,1049.2,Marnie's Grimmsnarl / Marnie's Morgrem,945.9
Marnie's Grimmsnarl / Marnie's Morgrem,1002.4,Fezandipiti / Alakazam,1120.8
Thwackey / Dipplin,1051.0,Marnie's Grimmsnarl / Marnie's Morgrem,1014.7
Marnie's Grimmsnarl / Marnie's Morgrem,977.5,Fezandipiti / Alakazam,1120.8
Marnie's Grimmsnarl / Marnie's Morgrem,1066.9,Lucario / Hariyama,857.5
Marnie's Grimmsnarl / Marnie's Morgrem,1074.1,Marnie's Grimmsnarl / Marnie's Morgrem,1040.4
Marnie's Grimmsnarl / Marnie's Morgrem,1039.5,Marnie's Grimmsnarl / Marnie's Morgrem,1014.7
Teal Mask Ogerpon / Hero’s Cape,631.9,Marnie's Grimmsnarl / Marnie's Morgrem,1046.9
Lopunny / Froslass,997.9,Lucario / Riolu,1049.2
Thwackey / Seaking,761.5,Marnie's Grimmsnarl / Marnie's Morgrem,600.0
Lopunny / Dudunsparce,1029.4,Marnie's Grimmsnarl / Marnie's Morgrem,1078.2
Fezandipiti / Alakazam,1120.8,Kangaskhan / Crustle,1063.2
Lucario / Hariyama,857.5,Marnie's Grimmsnarl / Marnie's Morgrem,974.1
Marnie's Grimmsnarl / Marnie's Morgrem,975.5,Marnie's Grimmsnarl / Marnie's Morgrem,974.2
Fezandipiti / Alakazam,1047.2,Lucario / Riolu,1049.2
Marnie's Grimmsnarl / Marnie's Morgrem,1014.7,Marnie's Grimmsnarl / Marnie's Morgrem,1074.1
Marnie's Grimmsnarl / Marnie's Morgrem,963.3,Lucario / Hariyama,857.5
Marnie's Grimmsnarl / Marnie's Morgrem,1014.7,Marnie's Grimmsnarl / Marnie's Morgrem,1051.2
Fezandipiti / Alakazam,969.0,Marnie's Grimmsnarl / Marnie's Morgrem,945.9
Teal Mask Ogerpon / Crustle,940.3,Marnie's Grimmsnarl / Marnie's Morgrem,927.4
Lopunny / Dudunsparce,1029.4,Fezandipiti / Alakazam,1034.0
Dragapult / Meowth,920.9,Marnie's Grimmsnarl / Marnie's Morgrem,960.9
Marnie's Grimmsnarl / Marnie's Morgrem,875.9,Kangaskhan / Cornerstone Mask Ogerpon,1084.1
Fezandipiti / Alakazam,1120.8,Kangaskhan / Crustle,992.2
Fezandipiti / Alakazam,1047.2,Dragapult / Dudunsparce,1040.5
Marnie's Grimmsnarl / Marnie's Morgrem,1074.1,Marnie's Grimmsnarl / Marnie's Morgrem,997.8
Kangaskhan / Cornerstone Mask Ogerpon,157.9,Marnie's Grimmsnarl / Marnie's Morgrem,963.3
Marnie's Grimmsnarl / Marnie's Morgrem,1014.7,Fezandipiti / Alakazam,1030.4
Dragapult / Meowth,884.6,Marnie's Grimmsnarl / Marnie's Morgrem,1046.9
Lopunny / Dudunsparce,1029.4,Lopunny / Froslass,963.8
Dragapult / Meowth,920.9,Lopunny / Froslass,997.9
Fezandipiti / Alakazam,1120.8,Kangaskhan / Crustle,992.2
Lucario / Hariyama,857.5,Marnie's Grimmsnarl / Marnie's Morgrem,927.4
Fezandipiti / Alakazam,1047.2,Fezandipiti / Alakazam,950.8
Fezandipiti / Alakazam,965.9,Marnie's Grimmsnarl / Marnie's Morgrem,1074.1
Dragapult / Meowth,884.6,Marnie's Grimmsnarl / Marnie's Morgrem,963.3
Lopunny / Froslass,963.8,Marnie's Grimmsnarl / Marnie's Morgrem,1014.7
Marnie's Grimmsnarl / Marnie's Morgrem,1046.9,Fezandipiti / Rillaboom,941.6
Fezandipiti / Alakazam,975.9,Lucario / Hariyama,1099.5
Lopunny / Froslass,1110.2,Lopunny / Dudunsparce,1029.4
Lucario / Hariyama,857.5,Lopunny / Froslass,600.0
Marnie's Grimmsnarl / Marnie's Morgrem,975.5,Fezandipiti / Alakazam,993.9
Marnie's Grimmsnarl / Marnie's Morgrem,974.2,Fezandipiti / Alakazam,987.5
Teal Mask Ogerpon / Hero’s Cape,631.9,Marnie's Grimmsnarl / Marnie's Morgrem,1014.7
Marnie's Grimmsnarl / Marnie's Morgrem,889.9,Fezandipiti / Alakazam,1047.2
Marnie's Grimmsnarl / Marnie's Morgrem,963.3,Fezandipiti / Alakazam,977.2
Fezandipiti / Alakazam,1120.8,Marnie's Grimmsnarl / Marnie's Morgrem,945.9
Marnie's Grimmsnarl / Marnie's Morgrem,1066.9,Archaludon / Cinderace,711.3
Fezandipiti / Alakazam,1099.6,Fezandipiti / Alakazam,1120.8
Lucario / Hariyama,857.5,Marnie's Grimmsnarl / Marnie's Morgrem,1014.7
Lopunny / Froslass,600.0,Marnie's Grimmsnarl / Marnie's Morgrem,974.2
Kangaskhan / Crustle,881.6,Dragapult / Meowth,1047.2
Kangaskhan / Latias,1081.7,Fezandipiti / Alakazam,1047.2
Marnie's Grimmsnarl / Marnie's Morgrem,1074.1,Dragapult / Meowth,1054.7
Thwackey / Dipplin,1051.0,Marnie's Grimmsnarl / Marnie's Morgrem,963.3
Marnie's Grimmsnarl / Marnie's Morgrem,1014.7,Fezandipiti / Alakazam,941.6
Kangaskhan / Crustle,1019.6,Marnie's Grimmsnarl / Marnie's Morgrem,1002.9
Fezandipiti / Alakazam,1037.9,Cynthia's Garchomp / Cynthia's Gabite,1105.3
Fezandipiti / Alakazam,943.4,Lopunny / Froslass,913.0
Fezandipiti / Alakazam,1037.9,Kangaskhan / Crustle,1019.6
Empoleon / Genesect,895.1,Fezandipiti / Alakazam,1037.9
Dragapult / Meowth,920.9,Marnie's Grimmsnarl / Marnie's Morgrem,1078.2
Marnie's Grimmsnarl / Marnie's Morgrem,1025.2,Lopunny / Dudunsparce,1029.4
Marnie's Grimmsnarl / Marnie's Morgrem,1051.2,Fezandipiti / Alakazam,1047.2
Marnie's Grimmsnarl / Marnie's Morgrem,1074.1,Marnie's Grimmsnarl / Marnie's Morgrem,1078.2
Marnie's Grimmsnarl / Marnie's Morgrem,963.3,Fezandipiti / Alakazam,1061.7
